ticker,strategy,tmstp_in,price_in,qty_in,rsi_in,cond2,tmstp_out,price_out,qty_out,rsi_out,pl
ETH-USD,cb2,2022-02-23 16:10:00+00:00,2682.99169921875,100,19.72943060398204,765,2022-02-24 02:55:00+00:00,2524.910888671875,100.0,20.770542877668746,-5.891960478033009
ETH-USD,cb2,2022-02-27 01:05:00+00:00,2734.8056640625,100,19.397199850643574,24,2022-02-27 11:30:00+00:00,2818.13037109375,100.0,77.10133799511267,3.046823696696342
ETH-USD,cb2,2022-02-27 13:45:00+00:00,2750.528076171875,100,19.73673924658857,439,2022-02-27 20:05:00+00:00,2610.84375,100.0,6.1443677588930825,-5.078454838617194
ETH-USD,cb2,2022-03-01 10:10:00+00:00,2868.93896484375,100,19.254718045246634,443,2022-03-01 13:05:00+00:00,2965.57958984375,100.0,77.03460194431561,3.368514499061966
ETH-USD,cb2,2022-03-03 03:45:00+00:00,2896.83642578125,100,18.487606194861456,199,2022-03-04 00:50:00+00:00,2751.06689453125,100.0,13.560821349485366,-5.032024934258665
ETH-USD,cb2,2022-03-04 19:10:00+00:00,2642.84130859375,100,19.92465911886697,108,2022-03-07 08:30:00+00:00,2507.107666015625,100.0,21.188015445026068,-5.135898327938145
ETH-USD,cb2,2022-03-07 18:10:00+00:00,2543.00732421875,100,18.716499895894074,186,2022-03-09 02:35:00+00:00,2626.170166015625,100.0,76.68788414177277,3.270255693126007
ETH-USD,cb2,2022-03-09 18:40:00+00:00,2716.030029296875,100,18.340287394556256,135,2022-03-10 13:45:00+00:00,2567.24169921875,100.0,32.44679707014632,-5.478154824254402
ETH-USD,cb2,2022-03-11 01:15:00+00:00,2574.9873046875,100,19.922412519326826,40,2022-03-11 11:45:00+00:00,2658.8095703125,100.0,84.68103550705729,3.2552496655968035
ETH-USD,cb2,2022-03-11 16:10:00+00:00,2565.972900390625,100,19.910919631059272,636,2022-03-15 19:10:00+00:00,2644.337646484375,100.0,88.02636988361682,3.053997416801258
ETH-USD,cb2,2022-03-18 01:00:00+00:00,2778.96875,100,19.803747984380394,361,2022-03-18 15:20:00+00:00,2871.903564453125,100.0,82.70186230737974,3.344219486207788
ETH-USD,cb2,2022-03-19 22:15:00+00:00,2910.80224609375,100,13.53059518898911,237,2022-03-22 03:20:00+00:00,3006.60546875,100.0,90.69381234255619,3.291299599099059
ETH-USD,cb2,2022-03-22 23:40:00+00:00,2972.02490234375,100,19.530018946728475,148,2022-03-24 00:15:00+00:00,3067.992431640625,100.0,90.24601016349564,3.229028438530062
ETH-USD,cb2,2022-03-24 12:45:00+00:00,3021.15625,100,18.689740145948747,195,2022-03-24 15:40:00+00:00,3114.3681640625,100.0,86.65072341137672,3.0853059672931513
ETH-USD,cb2,2022-03-25 08:10:00+00:00,3107.197265625,100,17.889566143126828,313,2022-03-27 20:40:00+00:00,3225.95166015625,100.0,86.73576522213817,3.8219135889772042
ETH-USD,cb2,2022-03-28 23:55:00+00:00,3333.95703125,100,19.92289478984189,55,2022-03-29 11:05:00+00:00,3434.73046875,100.0,72.61760848851657,3.022637561175077
ETH-USD,cb2,2022-03-29 16:10:00+00:00,3383.88037109375,100,18.704463100472367,713,2022-04-02 00:50:00+00:00,3493.0234375,100.0,83.71463542727425,3.2253819413530977
ETH-USD,cb2,2022-04-04 15:10:00+00:00,3430.37158203125,100,19.9540752796116,171,2022-04-04 22:50:00+00:00,3535.023193359375,100.0,77.02684686445265,3.0507368903212786
ETH-USD,cb2,2022-04-05 14:15:00+00:00,3454.056884765625,100,19.653032917616414,0,,,,,
ETH-USD,cb3,2022-02-06 04:15:00+00:00,2996.246826171875,100,15.181383342010562,283,2022-02-13 18:50:00+00:00,2848.619384765625,100.0,19.438351428128826,-4.927078774576951
ETH-USD,cb3,2022-02-14 19:10:00+00:00,2887.45947265625,100,15.41564922891449,158,2022-02-15 23:40:00+00:00,3181.334716796875,100.0,85.653821845787,10.17764048027595
ETH-USD,cb3,2022-02-16 13:55:00+00:00,3072.03173828125,100,16.69582738830769,223,2022-02-17 18:15:00+00:00,2918.306640625,100.0,19.67958569399859,-5.004020490434666
ETH-USD,cb3,2022-02-18 14:40:00+00:00,2827.110595703125,100,16.266957410459923,3,2022-02-20 05:00:00+00:00,2688.27685546875,100.0,24.039753258405383,-4.910799755955283
ETH-USD,cb3,2022-02-20 06:10:00+00:00,2643.275390625,100,12.061821589485731,488,2022-02-22 06:00:00+00:00,2513.163330078125,100.0,39.70218512559519,-4.922380051974461
ETH-USD,cb3,2022-02-24 03:00:00+00:00,2489.049560546875,100,14.124519598749629,765,2022-02-24 05:25:00+00:00,2365.643798828125,100.0,21.98246194658536,-4.957947148775785
ETH-USD,cb3,2022-02-27 01:10:00+00:00,2716.67529296875,100,14.982753015896108,561,2022-03-01 13:35:00+00:00,2989.252685546875,100.0,77.65092536125823,10.033491793575951
ETH-USD,cb3,2022-03-03 15:15:00+00:00,2861.5400390625,100,15.685308237381022,199,2022-03-04 01:10:00+00:00,2708.80517578125,100.0,8.761232530260187,-5.337505720566088
ETH-USD,cb3,2022-03-04 20:15:00+00:00,2610.274169921875,100,14.44695655105052,544,2022-03-07 19:35:00+00:00,2475.97900390625,100.0,11.06007507510192,-5.144868212048562
ETH-USD,cb3,2022-03-09 18:45:00+00:00,2711.18212890625,100,15.911527672957163,629,2022-03-10 13:45:00+00:00,2567.24169921875,100.0,32.44679707014632,-5.309139070843932
ETH-USD,cb3,2022-03-13 00:00:00+00:00,2568.479736328125,100,11.991951358709088,585,2022-03-17 19:40:00+00:00,2826.065185546875,100.0,74.83507508391986,10.02871253276819
ETH-USD,cb3,2022-03-19 22:15:00+00:00,2910.80224609375,100,13.53059518898911,1037,2022-03-27 20:40:00+00:00,3225.95166015625,100.0,86.73576522213817,10.826891949991637
ETH-USD,cb3,2022-03-31 16:30:00+00:00,3296.909423828125,100,15.99870069684124,0,,,,,
